id,additions_api,deletions_api,changed_files_api,n_comments,dir_count_api
2300381339,152,167,51,1,21
2602999486,1007,55,30,4,12
2393881129,484,319,90,1,19
2282760170,1453,1820,55,1,18
2271021556,269,181,26,1,13
2433553292,167,161,4,1,4
2522723078,4130,3877,78,1,25
2529594165,136,2,8,1,5
2278747956,1,1,1,2,1
2293743563,13637,33079,45,1,30
2310632136,39,34,3,1,2
2296371263,8,2,3,1,3
2413910275,69,1,5,1,3
2336154043,3,3,2,1,1
2511998499,22,4,3,1,1
2416455786,784,65,13,1,5
2385436786,12,0,1,1,1
2427494322,384,191,35,1,11
2380115741,27,5,17,1,9
2495170138,211,73,16,1,11
2366276408,96,6,2,1,1
2437663198,1,1,1,2,1
2271876464,516,300,12,4,9
2311873855,87,50,7,1,2
2397453972,938,1056,16,1,10
2458085948,9,2,1,1,1
2362121633,10,22,1,2,1
2559147084,420,26,11,2,10
2559953155,276,16,23,1,14
2500512644,112,22,11,1,8
2457637136,450,115,30,1,12
2439722397,172,172,3,1,3
2461046465,1046,98,49,1,17
2331148392,37,2,5,1,2
2468610825,3,19,1,1,1
2484970660,1,0,1,2,1
2386598200,64,3,4,0,3
2622856944,94,9,3,3,2
2417141798,5,2,1,4,1
2591185576,3664,2,4,1,2
2590720727,58,0,2,0,2
2337614728,5,3,1,1,1
2469332794,5,4,3,0,1
2447304795,250,75,7,3,3
2309595403,3,3,3,0,2
2294687128,6,5,2,0,2
2453843095,363,0,2,4,1
2268256983,47,18,1,0,1
2292256358,56,96,8,1,3
2288142889,94,36,3,0,3
2486196560,699,234,2,1,1
2390765352,681,589,8,0,4
2600773171,22,1,2,2,2
2440441097,258,115,7,1,5
2305841700,851,0,6,19,4
2276824107,32,13,2,0,2
2364953101,1090,140,19,0,4
2480245026,344,0,4,2,1
2371954177,1,5,1,1,1
2492538724,11,1,2,1,2
2519743209,3,1,2,0,2
2613025237,28,10,2,3,2
2424067221,7328,8223,71,1,9
2492492371,168,197,33,5,14
2382754132,11,1,2,3,2
2532005088,3,1,2,1,2
2474756055,0,0,0,1,0
2520384434,0,1,1,0,1
2329488668,8,3,1,0,1
2449032917,766,35,12,0,9
2591774807,1354,859,211,1,9
2451451480,8,1,2,10,1
2522613536,74,123,5,0,3
2386033896,36,6,9,2,6
2520535822,35,36,5,1,3
2423538697,4,4,1,11,1
2422603623,1,6,1,1,1
2433002376,4693,619,104,3,8
2464420574,4,2,1,0,1
2579214032,85,148,7,3,3
2562257433,4,4,1,1,1
2564638186,2,1,1,3,1
2531079994,18,1,2,4,1
2393621573,5,10,1,0,1
2456724849,1,1,1,2,1
2542559887,14,11,1,0,1
2321211115,455,190,20,7,8
2377205404,3,3,1,2,1
2287338626,1,17,1,0,1
2485877071,1,5,1,0,1
2473298062,28,28,1,1,1
2614821987,32,32,7,0,5
2489301493,1,1,1,0,1
2435388062,9677,9675,187,2,30
2318605268,3,3,2,0,1
2347155239,54,0,5,3,5
2385328333,41,16,3,2,3
2390095781,1,1,1,1,1
2331257302,15,1,1,4,1
2287814425,99,225,13,9,4
2469749842,125,2,6,11,4
2502199576,1485,267,34,0,28
2476548066,61,219,6,3,4
2450318861,484,1,6,7,4
2492870383,2410,210,46,1,24
2546732628,180,26,18,10,9
2276986772,275,23,13,1,4
2366302986,84,2,4,12,3
2608987036,300,16,7,2,5
2356061096,5,5,5,4,1
2594086250,13,8,2,5,2
2261126057,0,0,2,1,1
2377096300,41,7,6,2,6
2329952003,56,277,7,2,5
2492442167,8,6,2,1,2
2313442169,10,5,2,0,1
2607980377,12,2,2,0,2
2397324118,23415,12472,161,37,28
2273531843,37,112,3,2,1
2476891588,26,16,6,5,3
2306712467,1,1,1,2,1
2425778920,0,2,1,1,1
2506114385,12,2,2,1,2
2391830353,2155,683,121,1,44
2453096801,5,125,59,1,20
2452915088,9,81,62,1,17
2518155059,1460,6862,11,3,4
2585245607,611,5,13,6,5
2482025963,10834,11859,150,4,8
2479964571,48,0,3,1,2
2506217103,323,211,8,4,4
2452881601,5,124,63,1,20
2562749231,4,3,1,1,1
2435260408,7,0,1,0,1
2587808465,4,4,1,1,1
2409679494,280,39,10,0,5
2426384397,7,6,1,1,1
2286067335,126,2,6,24,5
2338374135,20,16,1,1,1
2429143778,335,116,2,0,1
2379818624,335,116,2,1,1
2305876655,63,2,2,6,2
2338374105,610,1121,2,1,1
2441786851,925,919,8,1,4
2338374117,668,397,2,1,1
2303689850,2,2,1,1,1
2601475792,215,74,19,1,8
2379879312,16,14,1,2,1
2353320366,3,3,3,1,1
2457232383,4,4,2,2,1
2386567334,545,424,1,1,1
2605457946,14,16,8,1,4
2512893235,6,1,2,1,2
2383403863,4,3,1,1,1
2347686836,1744,1404,2,2,1
2381845291,9,8,2,1,1
2459528505,13,20,5,0,3
2290335115,5,5,2,0,1
2335576720,0,0,0,0,0
2386567953,9,8,2,1,1
2307464482,36,23,8,3,4
2353315718,225,164,1,1,1
2383795417,52,12,5,0,5
2539544970,997,406,21,2,13
2442306641,11,11,2,3,1
2310532648,20,20,2,2,1
2375381574,110,110,2,0,1
2379969840,20,20,2,0,1
2449703413,849,15,8,14,6
2283057074,2,1,1,2,1
2319424931,19,1,1,7,1
2521849483,29,42,3,0,1
2307998676,7,5,2,2,2
2444973821,750,470,13,19,4
2325133961,5255,1512,12,45,3
2311297734,22,1,1,2,1
2305120148,1,1,1,0,1
2585567825,13,3,1,0,1
2561380748,1,1,1,0,1
2535242321,1,1,1,0,1
2311293839,47,20,5,7,1
2491918614,1,1,1,0,1
2357378608,36,1,1,0,1
2302817405,9,19,1,0,1
2422294481,1,1,1,14,1
2311291619,33,17,1,0,1
2505641263,3,13,1,0,1
2300466928,39,0,1,0,1
2381642402,124,29,5,13,3
2384081647,1,0,1,1,1
2430159442,28,28,3,0,3
2538596274,0,0,1,0,1
2562528847,8,3,4,0,3
2304278812,95,64,14,0,7
2596211432,2404,2877,19,18,6
2281477695,291,304,12,0,6
2406461812,18,17,10,2,4
2558602292,8,3,4,0,3
2315108820,2,2,1,0,1
2291713697,68,6,4,0,2
2359178638,10,1,4,0,3
2575574067,13,3,4,2,3
2450061097,8,3,4,0,3
2533687951,8,3,4,0,3
2257616124,8,3,4,0,3
2407840991,8,3,4,0,3
2298139292,570,358,28,30,10
2454459441,267,9,3,21,2
2507136336,188,2,12,4,10
2420484388,19,8,3,0,2
2605429875,3,6,3,0,1
2492281531,8,3,4,0,3
2350448952,220,3,5,0,5
2552846860,40,80,10,1,1
2501937539,134,8,3,9,3
2508301423,60,24,11,8,9
2389217151,67,15,2,10,2
2410456032,86,73,12,0,8
2619066635,13,7,3,3,3
2452565933,620,30,10,1,1
2489576434,1208,736,101,33,16
2522271462,12,4,2,18,2
2523546940,9001,1992,7,4,4
2590819543,57,0,2,17,2
2482035470,98,8,5,4,3
2498533142,360,743,7,8,5
2408862805,18,2,3,49,3
2303471964,57,2,4,0,3
2355653019,2,1,2,2,2
2444605701,2,2,2,0,2
2267198267,16,0,1,0,1
2365184347,4789,22,34,63,14
2546438007,47,7,3,10,3
2604164232,232,0,3,28,1
2597008529,2,2,1,0,1
2334517180,99,0,3,29,3
2609280111,2,30,3,2,3
2389341187,214,249,86,8,3
2502071049,153,634,36,0,3
2520102805,4223,44,4,1,2
2365439544,206,21,15,18,7
2420233895,19,289,16,4,8
2515097523,1,1,1,5,1
2264844488,48,5,2,11,2
2613127915,18,9,1,3,1
2492175810,1288,2658,83,17,3
2395850059,1,1,1,1,1
2619572787,33968,3784,606,3,6
2570458990,14,222,9,0,2
2503048457,96,1,4,3,3
2383493008,20,70,42,2,3
2420221071,0,1,1,0,1
2345630359,288,207,10,5,6
2435776461,134,71,2,6,2
2398926205,341,1,9,0,2
2612774728,85,0,1,6,1
2323195205,364,68,22,9,6
2555140957,23858,399,591,37,7
2269709704,97,17,3,2,2
2414580924,3330,7898,581,10,4
2329717719,342,174,9,10,3
2369320781,35,19,3,6,2
2562222163,2,2,1,0,1
2405024383,37062,67880,7787,0,7
2322777698,90,23,3,0,2
2577634733,1,17,1,2,1
2373303800,151,9,4,11,2
2267335798,921,27,6,12,2
2414310972,7,0,1,8,1
2424332779,5,8,3,9,2
2534253365,1,1,1,0,1
2588334142,1,1,1,0,1
2384298224,17,4,2,11,2
2519185406,1,1,1,0,1
2618041926,1,1,1,1,1
2257022379,1,1,1,0,1
2392127740,98,56,1,13,1
2533526067,7,7,2,4,2
2555753483,17,11,1,6,1
2448489877,1,1,1,0,1
2357604404,18,10,3,0,3
2542364763,1118,129,76,1,34
2271860607,60,85,15,4,11
2601595520,1,1,1,1,1
2331184210,1,1,1,0,1
2542364967,1118,129,76,1,34
2584103592,4,4,2,1,2
2340275832,38,1,3,12,3
2286690010,12,12,5,1,3
2578681247,2,2,1,0,1
2330786500,0,0,0,0,0
2331208778,2,2,1,1,1
2299799568,243,42,5,1,5
2450067430,2,2,1,0,1
2470506553,19,19,10,0,7
2383737112,18,17,2,5,1
2304098743,16,1,1,1,1
2331515642,15,15,15,0,3
2502008746,12,329,22,4,11
2304000030,3,3,2,2,2
2276741990,22,3,4,0,3
2510469645,37,46,4,2,4
2448767972,9,9,3,0,2
2332197870,138,33,6,5,2
2496790216,416,52,4,12,3
2386758087,1,1,1,0,1
2267601974,1,1,1,0,1
2402055492,33,14,4,0,3
2508359703,1040,106,6,6,3
2349421328,42,2,5,1,5
2562445696,1,1,1,2,1
2423298921,14,6,2,0,2
2461508396,27,29,7,0,7
2305876988,2,38,2,0,1
2260887876,1,1,1,0,1
2562555906,4,1,1,1,1
2541482046,274,4,6,1,3
2269574401,376,152,29,33,18
2474795942,8,4,3,1,2
2566508381,8,15,1,0,1
2279405780,40,16,9,16,1
2394268453,3,3,1,0,1
2263953950,2,2,1,0,1
2349458219,1,2,1,1,1
2601712444,6,79,3,7,2
2403838526,13,0,1,0,1
2524671674,8,5,1,3,1
2320472927,520,8,11,0,5
2476833877,3,3,1,3,1
2264105494,2,1,1,1,1
2330812305,154,148,2,1,1
2327427526,38,1,3,3,2
2573275976,18,0,4,0,3
2347004601,3,3,1,0,1
2412605625,249,186,13,26,7
2510391849,25,4,4,0,4
2385351640,5,42,3,9,3
2326481615,163,32,5,10,3
2410064158,194,0,1,8,1
2282844858,138,325,23,2,4
2367029061,5,3,2,6,2
2283513734,274,7,13,41,7
2484585149,15,90,2,1,2
2320967145,26,44,13,4,5
2262284471,13,8,3,8,3
2304973572,16,23,2,5,2
2510506745,122,0,3,4,2
2574688862,12,181,5,5,4
2414636648,6,1,2,3,2
2532691323,149,47,5,2,5
2347546877,315,40,20,18,11
2456448791,5,3,2,1,2
2467978919,180,108,3,0,2
2461525402,556,0,13,8,11
2469470454,180,108,3,0,2
2555821944,21,60,16,0,9
2299985775,83,101,1,2,1
2579656037,332,257,39,0,26
2535646824,44,5,4,0,4
2465815937,16,1,4,0,4
2457511168,7,20,1,1,1
2430164949,180,153,15,0,13
2407900697,96,44,14,16,5
2305339744,51,102,6,2,6
2360731923,1,1,1,0,1
2392838218,59,20,4,0,4
2475177241,261,193,40,0,30
2605258830,6,6,2,0,2
2466393700,92,218,20,0,9
2383110659,726,140,32,0,21
2505643359,1327,219,61,1,20
2304541121,3,3,1,3,1
2547279361,16,6,2,0,2
2561969103,75,154,27,0,18
2313082166,32,1,2,0,2
2283105838,1,1,1,5,1
2602934806,4,4,2,4,2
2523095709,203,47,7,10,3
2466605683,371,280,17,0,3
2508297618,0,2,1,0,1
2393265627,66,3,2,15,2
2457129347,21,4,2,9,2
2414812043,102,35,7,2,4
2522426480,1,1,1,2,1
2329156511,477,70,17,0,13
2497482111,9,8,5,2,5
2494010887,39,16,7,11,7
2573822378,78,38,4,5,2
2502526825,15,21,3,2,2
2477106048,699,182,40,0,30
2533077707,158,0,2,4,1
2355891934,20,4,3,16,3
2334982462,8,1,2,9,2
2282773242,3,2,2,3,2
2377110973,86,55,14,5,10
2330446588,29,2,4,3,2
2496257661,32,4,1,4,1
2392791155,16,9,6,2,4
2258464517,9,2,3,2,3
2383030495,77,37,11,2,9
2389324606,355,74,14,4,10
2446878923,493,17,15,2,5
2443770993,7,1,2,2,2
2622324827,493,27,13,6,4
2295979657,10,4,1,4,1
2478537850,41216,32166,1130,37,34
2597986199,29,27,7,3,5
2562810418,230,27,6,16,4
2422979495,2,2,1,1,1
2452342715,5,0,2,0,2
2429861894,72,30,6,8,4
2450028552,3,1,1,0,1
2398751161,232,55,12,8,6
2335137377,13,2,2,1,1
2444161365,0,10,1,2,1
2458717003,34,11,3,2,3
2577263779,32,104,1,0,1
2517590120,8,0,1,0,1
2542450187,88,123,5,6,1
2307815455,189,235,2,7,1
2389375979,0,10,1,2,1
2452691617,7,3,1,3,1
2452735319,0,7,2,4,2
2599246992,144,2,5,2,5
2347812651,3,3,2,1,2
2518652004,592,3,6,16,3
2309904375,0,2,1,1,1
2622581875,65,13,1,8,1
2556231120,3,0,1,6,1
2311749213,64,64,4,1,3
2322950842,36,29,1,0,1
2552377121,25,2028,54,37,32
2602449406,108,64,4,3,4
2318570937,16,24,2,5,1
2395605480,33,1,3,6,3
2504113395,19,4,2,3,2
2496028080,2,2,1,6,1
2505203745,3645,60,11,39,4
2539408458,8,0,3,3,3
2431549574,100,1,1,6,1
2386472734,8,1,1,10,1
2588985167,1557,82,29,14,17
2361674514,86,18,4,0,4
2311455925,112,0,1,5,1
2474418460,8096,71293,825,1,27
2550794181,923,476,23,13,10
2617130104,85,83,4,2,1
2444419388,52,36,153,0,37
2410952092,1,1,1,0,1
2306806341,16,7,2,1,2
2617183376,642,104,10,15,6
2616518120,107,9,2,12,2
2403868186,3,3,1,3,1
2335833866,109,57,6,16,3
2440767078,1,1,1,0,1
2434584687,14443,3499,44,2,22
2609228504,4549,5071,65,14,8
2402882087,10,19,5,4,4
2417491189,3,1,1,2,1
2326208221,3,3,2,0,2
2567881840,147,2,5,0,3
2398062191,65,26,6,0,4
2493760485,540,0,5,1,2
2541869677,1,1,1,1,1
2565340397,1254,16,8,4,5
2350123001,0,1,1,1,1
2453610550,94,2,4,1,2
2581253134,5,5,5,1,1
2439293809,27,0,1,1,1
2260983010,0,0,0,0,0
2554432817,648,361,10,0,5
2413172975,75,0,2,1,1
2420290502,1,1,1,0,1
2422597275,18,0,1,0,1
2363191720,260,37,7,6,4
2441455457,263,206,8,4,5
2459983729,17,16,1,1,1
2275540449,4,4,6,3,4
2516490273,199,126,3,8,3
2552723494,124,74,2,5,2
2553569465,5,5,2,0,2
2576203941,6,6,2,0,1
2409005271,7,4,1,1,1
2524650689,510,114,13,0,7
2544219519,1112,26,11,0,2
2621223053,712,675,36,16,12
2409476327,26,1,2,2,2
2263908486,30,3730,74,12,27
2452701807,13,0,1,3,1
2391948127,3,3,1,1,1
2354572875,799,30,5,13,3
2442215667,58,58,3,0,2
2424103497,37,5,3,5,2
2539166844,1,1,1,0,1
2459762651,206,0,2,4,1
2480807153,22,25,3,1,2
2258878481,8,4,1,2,1
2387062321,1878,56,29,7,14
2274508188,41,214,2,4,1
2289085617,652,2,11,7,2
2393295412,143,65,41,0,28
2378349014,373,252,6,0,6
2429577903,140,1,2,0,1
2257617018,85,1,2,1,1
2466604810,611,451,2,1,1
2465132918,78,4,2,1,1
2384174830,2631,1134,139,5,14
2547419798,557,504,12,0,5
2363287199,119,1,3,0,1
2376068511,26,12,5,14,3
2554005733,147,87,3,4,1
2584190791,6,2,1,0,1
2327568439,42,10,2,3,2
2423323450,3,10,2,0,1
2334550542,8,2,2,0,2
2333282839,1487,155,21,10,10
2517259379,10,18,13,0,12
2375103653,11,11,2,1,2
2316144852,95,87,7,3,6
2387266993,1,1,1,0,1
2443993997,5,0,2,0,2
2447830828,1,1,1,0,1
2308502127,1,1,1,0,1
2459766982,46,46,2,0,1
2415860336,46,46,2,0,1
2545842745,63,1,3,1,1
2567971509,32,13,2,6,1
2535681201,3735,4287,36,0,10
2404069415,790,790,2,5,2
2367388617,5,5,2,0,1
2506088576,16,0,3,0,3
2493806134,47,18,5,4,3
2498758499,15,3,2,2,2
2359797929,7,12,2,7,1
2396233901,3,0,1,0,1
2447113767,3098,3093,5,1,1
2445406647,3,3,1,2,1
2318290892,115,25,6,10,4
2503360997,130,88,1,1,1
2445369337,28,0,3,5,3
2386971041,1,1,1,0,1
2615638345,11,46,1,0,1
2553784395,0,4,1,3,1
2347303413,2,1,1,0,1
2543151600,18,0,3,2,3
2408783373,170,70,3,5,1
2372450183,38,7,4,17,4
2312350839,1,1,1,1,1
2579721990,1,1,1,1,1
2412723174,14,7,7,0,7
2606069562,286,83,14,7,9
2581673724,4,4,1,0,1
2520023264,53,22,6,4,2
2608822195,8,7,1,1,1
2588711389,631,136,5,1,3
2497039922,29,10,1,0,1
2483256644,82,58,3,4,2
2285139936,6,6,2,4,2
2322794198,10,2,1,0,1
2357883271,1,1,1,0,1
2262806417,17,34,2,1,2
2435349932,3,2,1,0,1
2276148478,2510,2933,764,1,11
2320671395,743,1277,2,3,2
2605863083,14,4,5,0,4
2477812393,131,2878,53,1,15
2494907340,127,32,2,0,2
2329487900,8,3,1,0,1
2321873784,2,2,1,0,1
2479840693,59,15,8,5,6
2622992717,275,283,119,5,6
2360878549,424,129,18,2,5
2404638179,16,7,6,1,4
2281459728,2605,824,38,35,15
2343922182,10383,4970,222,5,8
2389010767,76,63,3,1,3
2472660496,17511,21407,267,8,5
2406092299,1623,223,24,3,17
2523699744,662,1331,105,5,12
2515562300,4,4,1,1,1
2466808096,123,0,1,2,1
2270744039,118,73,4,1,2
2388293687,596,14,6,13,4
2468702670,3,2,2,1,1
2400132188,5,5,3,1,1
2440432205,3232,3619,1,0,1
2581740545,4,2,2,2,2
2485479790,3,3,2,2,2
2407350780,92,89,15,0,5
2524106958,70,5,4,0,4
2568596243,29,0,1,2,1
2398766949,11,7,1,0,1
2295177102,47,209,15,4,9
2449233440,542,10,17,6,11
2323147443,400,404,60,1,9
2329610003,23,0,4,2,3
2318214420,9,37,3,1,3
2333515420,12,12,6,1,1
2497450344,1,1,1,1,1
2352235754,821,388,5,0,4
2282403057,10,3,2,3,2
2313843645,2,2,2,5,2
2304798540,12,6,1,1,1
2622468574,24,26,6,1,6
2266772678,91,25,5,4,4
2310779849,1,1,1,1,1
2484658525,40,74,6,13,3
2576266673,75,60,4,18,2
2349111370,2,0,1,0,1
2455243264,2,3,1,0,1
2285599831,12,19,6,1,4
2445980090,0,2,1,0,1
2354773149,1,1,1,0,1
2352602858,357,190,8,4,5
2272551087,1616,1915,176,50,22
2390075895,1,1,1,3,1
2323568002,65,9,10,2,8
2399260195,5,5,2,1,1
2283300555,1,1,1,2,1
2409491904,425,120,112,0,62
2537437968,17,6,2,0,2
2480374342,863,313,13,9,5
2357413216,1,1,1,2,1
2341498446,487,15,23,42,13
2404898126,14,0,1,0,1
2610415718,3,3,2,0,1
2442216840,8,9,3,0,2
2472212399,312,49,5,4,2
2307481856,11,38,18,1,18
2379223800,668,135,13,26,6
2487896726,27,24,1,0,1
2609927659,25,2,3,0,2
2520312789,10,3,4,1,1
2480432270,16,2,3,0,1
2488950943,11,3,4,1,1
2481922408,10,3,4,1,1
2305738118,43,0,2,0,2
2481889222,923,881,20,0,8
2486553223,100,73,2,3,1
2300481305,577,356,2,4,1
2542514135,69,6,6,7,3
2514487529,15,15,2,3,1
2314082377,16246,5611,312,1,24
2345909131,99,76,2,2,1
2561478680,6,5,2,3,1
2343455454,0,1,1,0,1
2275686052,156,0,1,0,1
2343336718,50,20,3,0,1
2613123028,24,24,2,0,1
2271536036,373,928,49,5,10
2579661656,6,6,5,0,5
2288674635,40,40,2,0,1
2348099085,0,1,1,0,1
2500005833,12,12,2,0,1
2332558096,161,63,4,5,4
2402100490,1,1,1,0,1
2449169109,31,12,6,4,4
2422882617,49,4,8,23,4
2512473125,1,1,1,2,1
2472134764,296,4,4,2,3
2492361841,26,25,6,3,2
2624935836,1,1,1,3,1
2553715533,29,5,2,9,2
2496975074,1,17,1,0,1
2616052905,9,19,6,3,4
2424549019,1,1,1,17,1
2530898021,645,38,9,5,7
2468909837,2696,148,49,0,15
2605908180,2,1,1,2,1
2569040246,424,57,5,35,3
2429634732,3,2,3,0,3
2384069873,3,2,2,0,2
2301828984,1,1,1,1,1
2330184220,6298,8,14,11,10
2348525274,93,2,7,11,5
2514036709,14,3,2,6,1
2337133809,110,0,2,0,2
2322586276,494,1,3,6,3
2307972261,45,45,2,1,1
2412640161,89,26,2,10,2
2398960630,15,12,13,3,2
2501191452,152,76,4,1,2
2302630225,26,2,2,1,2
2440050307,441,6,2,1,2
2275795781,770,4,14,8,7
2515036792,4093,41,22,9,11
2315827314,60,46,1,0,1
2430210200,52,29,2,1,1
2466940122,1,1,1,0,1
2286566641,104,0,2,1,1
2408137958,63,2,2,0,1
2508061732,228,179,14,0,3
2537364405,25,11,2,5,2
2430209101,476,917,2,1,1
2459001529,1,1,1,0,1
2376947561,5778,0,62,1,15
2300631587,14,18,10,1,8
2348251983,84,98,31,5,15
2503524486,6832,7191,232,3,7
2266910241,22,12,13,1,12
2408056368,28,14,5,1,2
2510787598,548,122,9,8,3
2617074439,18,6,2,2,1
2612957356,3,3,1,1,1
2262891005,174,231,21,8,6
2600426382,837,256,28,1,1
2495951603,11,1,1,2,1
2397323351,46,0,2,14,2
2288749697,14,11,4,0,4
2335066340,87,81,1,0,1
2420471968,7,25,7,1,4
2538291860,251,116,23,6,10
2358026153,26130,0,24,10,3
2622255122,504,0,16,6,2
2499648323,68,7,3,1,3
2502656168,11,1,2,0,1
2271725608,3,30,3,6,1
2441364580,198,0,3,0,2
2523152472,208,21,4,6,4
2496122987,18,28,6,10,6
2515174218,26,5,2,1,2
2350428514,1,1,1,0,1
2435499542,3,3,3,0,3
2282690428,5,2,3,0,2
2576105774,6,6,6,1,6
2372792622,7,6,1,0,1
2464629433,86,6,2,0,2
2584026909,1,1,1,1,1
2310291588,2,2,1,0,1
2321549551,142,36,8,0,6
2450945826,1,1,1,0,1
2365572392,9,5,6,0,4
2275593614,4,4,2,0,2
2494592174,1,1,1,0,1
2347990831,1,1,1,0,1
2298475438,1,1,1,0,1
2392261792,1,1,1,1,1
2389106837,1,1,1,0,1
2338191494,10,6,7,0,5
2359429770,6,7,3,0,3
2430909406,1,1,1,0,1
2591365185,5,5,2,0,2
2539186445,7,7,1,2,1
2337694778,1,1,1,0,1
2529473544,647,1,19,0,5
2360576264,1,2,1,0,1
2347501244,4,4,2,1,1
2461349679,43,18,5,6,4
2540195081,3,1,1,0,1
2616610774,3,3,2,1,2
2408549204,2,2,1,2,1
2503046996,2803,116439,314,0,98
2528540855,1,1,1,1,1
2299874566,77,68,13,1,10
2392671009,2,2,1,3,1
2302701757,40,5,4,1,3
2479994519,31,27,19,1,18
2502726482,799,578,126,3,11
2320341773,94,25,4,3,4
2386158448,4,3,1,1,1
2580388604,5,1,1,1,1
2319811765,20,15,11,15,5
2569274300,5,1,2,1,2
2551809139,2015,1018,84,0,31
2483117033,73,6,6,47,3
2393320057,203,203,2,10,2
2483513919,134,5,3,4,3
2416060978,2,2,1,4,1
2340074102,1,1,1,0,1
2483966896,11,2,1,0,1
2301005011,6,0,1,0,1
2471812360,0,0,0,0,0
2345670198,75,0,5,3,2
2316071500,39,39,13,0,13
2308041971,61,103,20,3,3
2573225924,2,2,1,1,1
2337875378,62,1,4,6,3
2613009440,21,16,7,19,4
2281530917,56,3,4,6,3
2482447729,17,6,2,0,1
2612742406,60,3,2,0,1
2586059160,1732,410,7,2,2
2466653361,3,0,1,0,1
2345865050,58,7,2,5,1
2445397083,3999,469,82,0,8
2303745279,92,106,4,4,1
2614732736,309,366,18,0,3
2358543413,173,71,6,2,1
2281999075,3941,9,28,0,8
2485349212,41,6,4,3,3
2404761084,3,1,1,1,1
2265649104,1,1,1,0,1
2611368998,15,2,1,4,1
2539969138,8,0,1,2,1
2463296273,441,1,9,19,7
2491786354,5,5,1,2,1
2546735640,233,3,10,16,7
2617905924,18,18,3,4,2
2521508003,58,6,1,10,1
2455311706,1,1,1,0,1
2504365011,63,0,1,1,1
2421913753,82,56,32,6,32
2414192133,111,50,7,2,5
2533901937,535,54,23,2,6
2483003386,31,17,4,0,2
2433108968,21,8,6,2,2
2582427070,782,179,6,70,6
2366301215,2,2,1,2,1
2339622715,1,1,1,0,1
2560906271,1278,2,15,6,5
2506166603,6,6,4,3,4
2529171096,859,219,14,12,5
2555256576,368,80,10,6,4
2443127427,21,1,1,0,1
2472130364,1,1,1,0,1
2553700997,552,31,2,1,1
2324123540,52,0,1,3,1
2464091788,0,53049,262,3,1
2512608290,1,1,1,0,1
2494749865,463,189,32,4,24
2607158708,34,4,1,1,1
2263056373,16,2,1,0,1
2537676431,617,605,12,5,3
2568526886,1,1,1,0,1
2368496947,47,0,1,0,1
2599921751,1,1,1,0,1
2465294594,453,220,11,1,5
2541789282,6,6,1,2,1
2505653076,79,13,3,4,2
2366543225,322,427,9,0,8
2318517641,76,21,2,0,2
2329954741,277,115,6,5,6
2594441601,69,63,11,0,6
2608199324,8,2,1,0,1
2271360072,15,0,3,8,2
2410702934,15,15,2,0,1
2453917175,6,6,2,1,1
2476745172,91,27,4,0,1
2259240321,9,9,2,0,1
2322809559,218,162,2,2,1
2555717990,1075,153,2,1,2
2522049951,54,21,17,1,12
2348455611,186,229,12,1,5
2286546566,6,2,2,0,1
2544194597,3,3,2,2,1
2505240229,44,39,7,5,2
2585271273,4,4,4,0,1
2444075775,1,1,2,3,2
2334945937,730,904,7,0,4
2440724418,2195,1303,24,0,2
2424440839,925,0,7,0,4
2340650670,1,1,1,1,1
2517404535,997,812,38,8,8
2402627353,38,34,5,1,4
2428807817,60,63,4,5,2
2305762055,60,13,2,1,1
2337822294,4,4,4,0,1
2614801454,145,1,3,23,2
2471085128,1,1,1,1,1
2425585161,1,1,1,1,1
2258241795,2,2,1,1,1
2494627212,13,9,13,0,7
2292411436,3,3,2,0,1
2623000577,17,5,1,4,1
2371233456,30,25,3,0,2
2309714629,316,203,19,2,4
2504161646,364,165,27,0,15
2427829337,5,5,1,0,1
2604496386,28,3,1,1,1
2385936496,4,0,1,6,1
2300906981,2,2,1,1,1
2460305208,88,98,19,6,10
2496513891,13,0,1,2,1
2599860819,11,1,2,0,2
2468938471,1,0,1,0,1
2329834327,3,3,1,1,1
2418693759,3,3,2,1,2
2538327244,2,3,1,0,1
2517283695,4,4,1,0,1
2560676350,121915,99980,180,0,100
2287822332,1,1,1,0,1
2600803596,139,207,20,2,8
2473172888,6,8,2,1,2
2588901680,4,4,2,0,1
2556767141,389,95,14,19,9
2594815311,3,2,1,0,1
2428696893,5,0,1,0,1
2261218204,45,50,6,1,4
2321576754,10,1,1,3,1
2354527127,2,2,1,0,1
2286688523,10,10,3,0,3
2294621302,3,1,1,1,1
2324673317,1,0,1,0,1
2282661716,61,60,1,1,1
2451924869,1,0,1,0,1
2533714360,5,9,3,1,3
2414432137,51,0,3,2,2
2606031469,4,4,2,5,1
2554524247,2,0,1,0,1
2496610339,1,1,1,0,1
2385784829,1,1,1,1,1
2542608714,2,2,1,1,1
2306630391,8,0,1,0,1
2423075874,1316,539,20,1,6
2351099465,622,416,24,0,7
2441995814,7,7,6,0,1
2348772846,5744,2,2,0,1
2412395646,7,7,4,0,1
2499488516,1220,67,95,5,36
2542787617,1,1,1,0,1
2366997359,1,1,1,0,1
2511736631,1,1,1,0,1
2497638019,6,6,4,0,1
2355670574,26,5,2,2,2
2380990187,15,15,6,0,1
2464170459,0,327,3,0,1
2529504231,231,76,8,3,4
2429556404,8,8,4,0,4
2345763476,1279,968,31,4,7
2394707496,1128,369,13,0,5
2596620305,4350,3647,7,0,2
2456417567,1,1,1,0,1
2274694131,533,254,25,0,13
